Tool	Tissue	circRNA_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CIRI2	Ileon	chr11:4467741-4481305	6.359931887221569	0.37204817716011224	0.3705441009122833	1.0040591018562322	0.3153501270020311	0.6780027730543667
CIRI2	Ileon	chr11:45774537-45785956	6.1302042561346495	-0.1284193411676754	0.3901887568603734	-0.3291210700200402	0.7420641790376538	0.9147632989988919
CIRI2	Ileon	chr11:50189956-50191881	4.432514009830076	-0.3795372715448789	0.5477942387898314	-0.6928464095995969	0.4884059438407642	0.7763183971165454
CIRI2	Ileon	chr11:50192585-50199756	3.9177233451211118	-0.4116730894129631	0.6224697942541423	-0.6613543230740044	0.5083851114131805	0.7907827634042178
CIRI2	Ileon	chr11:50195153-50199756	2.855059228030592	-0.14953376732118043	0.6974192525725521	-0.2144101510957708	0.8302272263015489	0.9492372377468444
CIRI2	Ileon	chr11:50198297-50199756	6.777153566920053	-1.1413213166819773	0.38675854203543486	-2.9509918790039533	0.0031675524521265455	0.039813697744421346
CIRI2	Ileon	chr11:52127664-52135948	4.495423209870556	-0.054659200052759746	0.5228153184897602	-0.10454781663753086	0.9167346239661697	0.9664157261682073
CIRI2	Ileon	chr11:54434405-54459322	3.552756976494744	-0.5472287822453015	0.5583390415865246	-0.9801012314853477	0.3270361513514045	0.6804763609165833
CIRI2	Ileon	chr11:6143154-6143476	14.622724862227455	0.4472796246657369	0.3632276422188889	1.2314030450254014	0.2181721586716059	0.5806079922954462
CIRI2	Ileon	chr11:62037132-62052736	2.9534392686702464	-0.3991439896187022	0.7383527582125742	-0.5405871179853944	0.5887921989323393	0.8380544016162389
CIRI2	Ileon	chr11:62324389-62329341	1.7766251097690093	1.0583505985165804	1.0861663763696119	0.9743908682332788	0.3298625018521074	0.6815497751959431
CIRI2	Ileon	chr11:6261009-6267080	2.834317757058056	-0.4255203227316099	0.7708176375375041	-0.5520376052771706	0.580922588948493	0.8361584245485094
CIRI2	Ileon	chr11:6263788-6267080	15.357711087265502	1.2670786505243867	0.3671110947075971	3.4514855824055415	5.57509541893097e-4	0.012310413398017844
CIRI2	Ileon	chr11:65109355-65124010	2.6384323712657802	-1.4811018758138736	0.9099370812419236	-1.6276970203174908	0.10358914523455931	0.4049393859169137
CIRI2	Ileon	chr11:69540554-69542549	8.766135213828578	0.8197188106200315	0.3359175381878693	2.4402382056086207	0.014677580068007526	0.1175645383878642
CIRI2	Ileon	chr11:70765572-70775794	23.11521791768795	-0.6206785584219291	0.2356042280679285	-2.634411799447748	0.008428319814542633	0.0764303711127913
CIRI2	Ileon	chr11:70765572-70777997	18.733824531747953	0.05369134359640902	0.26345398923439817	0.20379780071820885	0.8385115115485839	0.9498938616058571
CIRI2	Ileon	chr11:70765572-70784514	3.273895675477843	0.885294630291176	0.6379350657502001	1.3877503805972566	0.16521306897403593	0.5082683025906918
CIRI2	Ileon	chr11:70808141-70816738	2.6617265943057706	0.6397394040498074	0.7784947889361936	0.8217645296303213	0.41121092487457184	0.7303463600489678
CIRI2	Ileon	chr11:75433984-75436656	6.7432326997187735	1.4976648825214005	0.4960540386001728	3.019156716771621	0.002534793735832915	0.034515441369591525
CIRI2	Ileon	chr11:75642707-75650254	3.2035953841086	0.6297575712299073	0.679567126660098	0.9267039951226126	0.354080242677459	0.6927012364133054
CIRI2	Ileon	chr11:77462433-77476320	6.116784244921392	1.7861312911905503	0.5002755574128579	3.5702949399075394	3.565795062855215e-4	0.008568395783390326
CIRI2	Ileon	chr11:78210812-78212592	4.35022408404381	0.8766708818452036	0.5684250335397819	1.5422805649249238	0.12300542966881567	0.4486403394617071
CIRI2	Ileon	chr11:80528700-80561845	2.848475160671793	0.23773517569912783	0.7172475461882053	0.33145484702257355	0.740300941968311	0.9147632989988919
CIRI2	Ileon	chr11:83375477-83378239	3.266141526617129	0.1924761838338688	0.7385420867725904	0.26061640532225416	0.7943883371626571	0.9311553392566583
CIRI2	Ileon	chr11:84083905-84086513	5.283296723152612	0.378009334766527	0.41716434763425225	0.9061400786290243	0.3648617142276042	0.6976842680487265
CIRI2	Ileon	chr11:8428225-8429665	24.49388598733886	-0.14306636807089732	0.22203132590497038	-0.6443521763777147	0.5193470886033422	0.7907827634042178
CIRI2	Ileon	chr11:8468199-8469570	17.282659898094867	0.26650389470951247	0.33478267331881423	0.7960504409250603	0.4260027179390036	0.7405196182046083
CIRI2	Ileon	chr11:86423598-86426286	5.669642524727197	-0.3061921239103008	0.4632363995857935	-0.6609845948722617	0.5086221929841491	0.7907827634042178
CIRI2	Ileon	chr11:86551949-86556704	4.604862208068285	0.27099980482103714	0.6287132819162058	0.43103877811373437	0.6664401746077482	0.8853359717959841
CIRI2	Ileon	chr11:86932614-86950386	3.3864863941207983	-0.7777448102440261	0.6405669509061237	-1.2141506975092227	0.22469018338515986	0.5857967581131457
CIRI2	Ileon	chr11:93795985-93803284	6.04803022544152	-1.3932549651040218	0.4275893479913735	-3.25839493347746	0.0011204435721584069	0.01907088330111288
CIRI2	Ileon	chr11:95774769-95782799	3.1410300767096864	-0.6570405541216676	0.7544801323775651	-0.8708520290006315	0.38383495243790994	0.7062962641859543
CIRI2	Ileon	chr11:97120656-97129084	3.6770307323603935	-0.6405340081716353	0.6508403185771794	-0.984164609795418	0.3250345834787329	0.6804763609165833
CIRI2	Ileon	chr11:98154296-98158684	16.96528082924165	-0.002013837531119899	0.306829227796534	-0.006563382326977416	0.9947632161730368	0.9985009069738577
CIRI2	Ileon	chr12:101631812-101660932	5.03111677142831	-0.66363993136962	0.460134358137731	-1.4422742393233197	0.14922502442364277	0.48654971590981483
CIRI2	Ileon	chr12:101644773-101660932	4.586535009263213	-1.2217260537202776	0.5615036166243746	-2.17581154875725	0.029569354781227436	0.18028479743479714
CIRI2	Ileon	chr12:101655219-101660932	4.739562037616795	-1.1392841840024042	0.5515064484310135	-2.065767657374752	0.03885042336780782	0.2174027115856095
CIRI2	Ileon	chr12:101849515-101856877	7.000002136233022	0.7153607610434717	0.42439798138115153	1.6855894524177923	0.09187490218258493	0.38296834226108106
CIRI2	Ileon	chr12:101911659-101914698	1.8966350041257882	-1.8156565956198667	1.184412644663975	-1.532959483166426	0.12528583820041378	0.45091863352307515
CIRI2	Ileon	chr12:102774159-102779102	2.9709485071765767	-0.1298736861428719	0.5249678876394642	-0.2473935819709912	0.8046036406945178	0.9381936245403278
CIRI2	Ileon	chr12:105793203-105795536	2.8316497225426316	-0.37689588437998417	0.7751134153740581	-0.48624611173591914	0.626792681343403	0.8563371582902346
CIRI2	Ileon	chr12:107955724-107956089	7.03984018020986	1.140472370998121	0.35103048401158743	3.248926868016609	0.0011584125597111257	0.019314756352734483
CIRI2	Ileon	chr12:108124013-108131431	26.09037850526248	-0.480618426125978	0.2046143994189821	-2.3488983546159505	0.01882904611434083	0.1373511667447898
CIRI2	Ileon	chr12:111559011-111570998	3.3633243431145132	-0.2953596600352207	0.693334651514169	-0.4259986997479308	0.6701087934692003	0.8867216107222246
CIRI2	Ileon	chr12:111559011-111584817	13.127678965626686	-0.14478309357944538	0.32952973826163584	-0.4393627547644648	0.6603987094576295	0.8801725051009515
CIRI2	Ileon	chr12:111824644-111838867	14.132772003075619	-0.16697173905431642	0.26448877644550006	-0.6312999035281266	0.5278444500004882	0.7971065309014798
CIRI2	Ileon	chr12:116281450-116287830	24.12072536273872	-0.7412040652980291	0.21602628095020368	-3.4310828387999903	6.01176986369266e-4	0.012925305206939219
CIRI2	Ileon	chr12:116281450-116297876	1.4623517971478242	0.18985859570168861	1.5100283879523155	0.12573180558489214	0.8999442244289751	0.957542565379129
CIRI2	Ileon	chr12:116281450-116311934	1.879603489753507	-1.8170181525726756	1.0824340137195567	-1.6786410345041496	0.09322202419871928	0.3866111358901201
CIRI2	Ileon	chr12:13519842-13534045	2.859940304077028	-0.7418884090103587	0.7587133350523956	-0.9778243965609554	0.3281611826207268	0.6804763609165833
CIRI2	Ileon	chr12:13532387-13534045	8.4309400431786	-0.24504169865389408	0.34187645067432293	-0.7167551265100877	0.47352520448146956	0.7712405325185197
CIRI2	Ileon	chr12:31674114-31680892	1.8759746853279815	-1.444379451124695	1.2993070666992648	-1.1116536561245445	0.2662870929901367	0.6268868424715801
CIRI2	Ileon	chr12:31883181-31889853	2.4287350532445893	-0.4769549776778389	0.9457219725707927	-0.504328958733309	0.6140302308677045	0.8489169498962603
CIRI2	Ileon	chr12:3492474-3507209	13.902716025809697	-0.2706046731442868	0.2729871988523499	-0.9912723903608692	0.3215525908771169	0.6804763609165833
CIRI2	Ileon	chr12:3492474-3524613	2.756406925471671	-0.2419981862798802	0.7567441214081204	-0.3197886570028179	0.7491285468646427	0.9189760101928125
CIRI2	Ileon	chr12:35128899-35136983	4.272421605947023	-0.27210895950232933	0.689066381174237	-0.3948951319300019	0.6929202827993683	0.8971725373170902
CIRI2	Ileon	chr12:3667606-3698389	11.105875558028556	0.28729936986765064	0.3568589814517033	0.8050781535577892	0.4207745816801984	0.7380071981442411
CIRI2	Ileon	chr12:37397258-37464988	3.43087854043274	4.353231239054766	1.0105693821738477	4.307701495656319	1.6495980014981846e-5	7.487342040133426e-4
CIRI2	Ileon	chr12:5011218-5028588	2.4198353048027292	1.0926472037662724	0.933629084062889	1.1703225857225674	0.24187117610721195	0.5988143966048247
CIRI2	Ileon	chr12:51666597-51708496	2.2419948318856737	-1.8999755481858696	1.0353142326012406	-1.8351679986202412	0.06648080115782432	0.3121541065858763
CIRI2	Ileon	chr12:51668563-51708496	2.533189017355772	0.9777059947794492	1.035901911567819	0.9438210161227608	0.34526111917291846	0.6915611673238693
CIRI2	Ileon	chr12:51694777-51708496	23.92166563119986	-0.47126884577147043	0.27775600621567675	-1.696700828156103	0.08975323603744245	0.38296834226108106
CIRI2	Ileon	chr12:51702185-51708496	3.494523726159878	-0.14544577331978345	0.6366171928749091	-0.22846661219274128	0.8192835093785407	0.9440826899326766
CIRI2	Ileon	chr12:51806002-51807953	14.978649926270286	-0.16057936804085196	0.24426818252389132	-0.6573896214466903	0.5109304232683001	0.7907827634042178
CIRI2	Ileon	chr12:51819057-51819488	4.406643481962262	-0.1407316552756058	0.4836450267212525	-0.29098129309766707	0.7710656267144333	0.9232198843269658
CIRI2	Ileon	chr12:52562862-52566750	147.46192497259088	-0.01179154899813276	0.1590774061620136	-0.07412459935462844	0.9409112416466117	0.9778728563580066
CIRI2	Ileon	chr12:52562862-52589419	14.019506049924852	-0.12599446925519014	0.3214023258518271	-0.3920148023859545	0.6950472766863776	0.8973857465423459
CIRI2	Ileon	chr12:52589272-52609210	2.4249087357955452	1.031292744696473	0.9515440021381237	1.083809831578102	0.2784491251425205	0.6398490527071928
CIRI2	Ileon	chr12:54720356-54732756	2.698637967746604	1.2449469886333915	0.77567054662832	1.6049945354312078	0.10849500727166207	0.4149116842208213
CIRI2	Ileon	chr12:57350131-57354250	2.8502827788050054	0.2047326479919824	0.7639735833963934	0.2679839361484248	0.788711683738377	0.9271617922507253
CIRI2	Ileon	chr12:57372310-57379245	5.931497616539429	-0.6493959394153346	0.4625687728428319	-1.4038905726910826	0.16035143736540514	0.503600419027413
CIRI2	Ileon	chr12:59191485-59196354	3.0922724116070888	1.5775644068283345	0.6924473335608858	2.278244612071456	0.022712007642355373	0.1520959856049536
CIRI2	Ileon	chr12:65023469-65043819	2.047969729911348	0.2343465429381004	1.1949407589153813	0.1961156159329698	0.8445196738482482	0.9498938616058571
CIRI2	Ileon	chr12:69367147-69369124	6.317178378005862	-0.05463699051938502	0.3470081060475998	-0.1574516259625657	0.8748889291711104	0.9513516978635432
CIRI2	Ileon	chr12:77324135-77379103	2.596571069760995	-0.20256261978526066	0.7334071682478563	-0.2761939459484588	0.7823991068934482	0.9234868388747721
CIRI2	Ileon	chr12:77370619-77379103	3.0286961738862677	-0.48806007039328186	0.8753519226161721	-0.5575586890066024	0.5771457725015379	0.8330885090702411
CIRI2	Ileon	chr12:78841019-78844164	3.1703189512735728	-0.7073374818442019	0.6694699172556375	-1.056563504367448	0.2907108439811693	0.6542996130375078
CIRI2	Ileon	chr12:82387436-82389273	32.350734343824314	1.404260396890383	0.2858786259685308	4.912086001997793	9.011250871474246e-7	8.180213291104954e-5
CIRI2	Ileon	chr12:82404007-82419316	3.254772149947582	-0.8055052207187233	0.870031821605765	-0.9258342059627787	0.35453214780221987	0.6927012364133054
CIRI2	Ileon	chr12:84339058-84344976	2.5165904867753652	0.009820658428475484	0.8885753400251265	0.011052139290966349	0.9911818482188149	0.9985009069738577
CIRI2	Ileon	chr12:85168761-85170645	3.010336841927576	0.0690121476330654	0.738655294874385	0.09342943604675784	0.9255624062041189	0.9707117918726126
CIRI2	Ileon	chr12:85910338-85926249	3.70163949984151	-0.13883259217972313	0.601981473908531	-0.23062602122672346	0.817605350483916	0.943479620544293
CIRI2	Ileon	chr12:86303642-86315835	2.5323253840646274	-0.7487504974688148	0.6656166434416381	-1.1248974989527376	0.2606324719341365	0.6234104334093044
CIRI2	Ileon	chr12:99257496-99355176	2.993268222159081	1.1816370708171187	0.6983859846224063	1.6919541583526907	0.09065471448361889	0.38296834226108106
CIRI2	Ileon	chr12:99307681-99355176	4.356948645507592	0.8266522057848823	0.4231051398992766	1.95377490800909	0.05072784296351285	0.25742017205708073
CIRI2	Ileon	chr12:99354620-99355176	4.099025685698119	0.8358703913457733	0.6104556753589111	1.3692564834528436	0.17091911554370506	0.5152801380044539
CIRI2	Ileon	chr13:100671471-100677692	3.5180378598049997	-0.21146984184798218	0.6390514597664185	-0.33091207072005924	0.7407109040467712	0.9147632989988919
CIRI2	Ileon	chr13:101893834-101894547	3.6070708252795565	1.398442624831622	0.6406997656759008	2.182680094094223	0.029059376844570772	0.17850760061664905
CIRI2	Ileon	chr13:104003157-104025793	3.716390776943438	0.16728480534959272	0.5963271103919284	0.28052523930975887	0.7790745643290707	0.9233955030678205
CIRI2	Ileon	chr13:104020651-104025793	71.4548877543158	-0.5730804011813984	0.2822551601505046	-2.0303628846885187	0.042319666437796416	0.22746820710315574
CIRI2	Ileon	chr13:104020651-104034436	10.460643454376406	-0.3679575488914024	0.42383097094561084	-0.868170506913289	0.3853009973342494	0.7073953142069253
CIRI2	Ileon	chr13:107119032-107124583	2.62729681534009	-0.9661769141043349	0.8601080815226764	-1.123320353407076	0.26130146260234843	0.6234104334093044
CIRI2	Ileon	chr13:17913502-17947542	3.708372487912502	-0.4735589573024397	0.617369430092402	-0.7670592909525208	0.44304626437725064	0.7535703243524423
CIRI2	Ileon	chr13:17924842-17947542	3.4025783414777133	1.8139549861363984	0.655965731057838	2.76531974194923	0.005686702483474387	0.061132051697349664
CIRI2	Ileon	chr13:17937689-17947542	11.715984569413353	0.6826115658788027	0.35862908373479657	1.9033915452980625	0.056989473416827786	0.2788047891110677
CIRI2	Ileon	chr13:18994602-18998463	3.5397421460609877	0.7966723539577947	0.6501607542736167	1.2253467295913085	0.2204446087842828	0.5847507966777891
CIRI2	Ileon	chr13:24248560-24278553	3.267594811268565	0.3659068341308073	0.7037490712174419	0.519939349259547	0.6031058484184015	0.8480851603405062
CIRI2	Ileon	chr13:32409118-32418380	5.476646731431683	-1.6514097501863585	0.8668129886857248	-1.9051511361063607	0.05676042786905109	0.2788047891110677
CIRI2	Ileon	chr13:35999892-36000558	21.55716064626653	0.49207057138339505	0.2323535184231021	2.1177668180920914	0.034194820824633335	0.19717341790184753
CIRI2	Ileon	chr13:3606314-3607057	4.332989955092765	-1.3715888773782228	0.571782313508494	-2.398795564280509	0.016449095424447488	0.12678217888465657
CIRI2	Ileon	chr13:38072847-38083763	10.943891009689303	-0.2073899959320366	0.29211778236578545	-0.7099533422869341	0.4777330700668122	0.771678690187448
CIRI2	Ileon	chr13:41492053-41492496	4.247995431407877	2.403073562226372	0.7544657125420826	3.1851328990544863	0.0014468754529710507	0.0227956461858798
CIRI2	Ileon	chr13:45948985-46110051	7.87686318015033	-1.199193295677164	0.3698917745139753	-3.2420112538400225	0.0011868933544011992	0.019393837410915594
CIRI2	Ileon	chr13:46005804-46110051	3.6989313495558482	-0.3941197844570849	0.5337789661432343	-0.7383576526155712	0.4602971408865802	0.7659119431860204
CIRI2	Ileon	chr13:49038749-49039354	2.486684141482991	-0.320039283639958	0.8088401705157724	-0.39567679166562514	0.692343478721797	0.8971725373170902
CIRI2	Ileon	chr13:54875723-54879265	33.88794022393851	0.32024815674850593	0.27199973656770077	1.177384069520215	0.23904224535481594	0.5972550148398699
CIRI2	Ileon	chr13:55381708-55395890	9.397482094518653	-0.25032235323000473	0.33695269148172524	-0.7429005897808092	0.4575418686116246	0.7644411179053114
CIRI2	Ileon	chr13:55393331-55395890	4.942217542077098	1.4448424449788098	0.6089590312876082	2.3726431019895955	0.017661320188704022	0.1319607509893876
CIRI2	Ileon	chr13:58339536-58346884	9.880511376909475	0.20105011971466377	0.39922545912438284	0.5036004471148332	0.6145421783232884	0.8489169498962603
CIRI2	Ileon	chr13:64391448-64396313	5.9525222227058565	-0.08089271682780402	0.48699305796681747	-0.16610650912669858	0.8680731317781295	0.9513516978635432
CIRI2	Ileon	chr13:69661009-69664022	6.195908027438474	-0.9866976382591411	0.4965866166209079	-1.9869597875457483	0.04692685324402312	0.24419897516157255
CIRI2	Ileon	chr13:77231560-77240530	2.80251992624341	-0.8646231232339333	0.8736600448605971	-0.9896562493846153	0.3223421662781096	0.6804763609165833
CIRI2	Ileon	chr13:93478264-93492587	4.752406379163833	0.4359113249057071	0.5376757814334149	0.8107326756351027	0.4175192043313767	0.7367455506236172
CIRI2	Ileon	chr13:98065919-98073369	5.842790219139874	-1.0609372832648796	0.540786361682295	-1.9618417889912811	0.04978090673034704	0.2561587775408398
CIRI2	Ileon	chr14:102133903-102139805	4.698349563527395	1.7986214071947977	0.63463303367678	2.834112489818548	0.004595315291703138	0.05287848722987977
CIRI2	Ileon	chr14:105525051-105532326	7.283807721132256	0.6247157710889628	0.4242163591400917	1.472634795026042	0.14084953728900176	0.4696900896535283
CIRI2	Ileon	chr14:120562206-120562824	12.327086277440714	0.5019973411097381	0.26722858707345554	1.8785315845409518	0.060308480472702666	0.28814051781402383
CIRI2	Ileon	chr14:123209152-123210697	2.0055528057663303	0.996174978387226	1.0007585788731541	0.995419873900967	0.3195320966604972	0.6804763609165833
CIRI2	Ileon	chr14:14718190-14730314	12.568788752938246	0.3656083861563162	0.2571691196033598	1.4216651933957147	0.15512346912424904	0.49506200888481044
CIRI2	Ileon	chr14:21566694-21567566	11.374335941910935	0.44526171530244496	0.3089143907806954	1.4413757616703111	0.1494785540922442	0.48654971590981483
CIRI2	Ileon	chr14:21676787-21687708	5.340186647695412	-0.7958059383656658	0.4779335383165271	-1.6650974969633066	0.09589330603464798	0.38977527875774826
CIRI2	Ileon	chr14:21676787-21714816	7.432811874084639	0.6284717589001496	0.39627134219898424	1.585963182229231	0.11274766172122815	0.42645759086223795
CIRI2	Ileon	chr14:24240386-24243022	3.1460190299406596	-0.6424822100295843	0.5752235027039349	-1.1169262156526785	0.26402587450602444	0.6234368192815664
CIRI2	Ileon	chr14:27160556-27164577	8.831946215106573	-0.21153841494470388	0.31720796522793493	-0.6668761132549099	0.5048512698469703	0.7886491156118063
CIRI2	Ileon	chr14:30752801-30758016	3.9243253882066975	-1.148856992017142	0.5421402749230062	-2.1191138994060177	0.03408084234270637	0.19717341790184753
CIRI2	Ileon	chr14:34398911-34417062	5.5419131137456406	2.5728118303719336	0.577175627380135	4.457589177925297	8.288655885719421e-6	4.8199505923400044e-4
CIRI2	Ileon	chr14:34413639-34417062	40.40851714251384	0.6134022725963325	0.15834395764017234	3.87385967698404	1.0712510974486973e-4	0.003592650706969018
CIRI2	Ileon	chr14:34461188-34466861	1.8183820010374057	0.4307579135057333	1.5744510476345381	0.27359244617538653	0.784397839667105	0.9234868388747721
CIRI2	Ileon	chr14:36618212-36631169	5.700888856474704	-0.2885729381407385	0.47587756572519063	-0.6064016438786765	0.5442480771325364	0.8069885281620368
CIRI2	Ileon	chr14:3924591-3924927	3.9005527495113363	-0.6813142605209745	0.6012350193472027	-1.1331912456807967	0.25713394969466485	0.6197004038364047
CIRI2	Ileon	chr14:4458426-4461127	3.06989190807946	0.7755953733870131	0.8009126364066051	0.968389482362045	0.3328498902119722	0.6815497751959431
CIRI2	Ileon	chr14:47920840-47923800	2.9575083286109867	0.13737260180461008	0.8191579405924749	0.16769977436250227	0.8668194737087842	0.9513516978635432
CIRI2	Ileon	chr14:54899625-54904618	9.559069063274633	0.05336942358639209	0.3812683531035421	0.13997863486954135	0.8886768710773936	0.9547044239726707
CIRI2	Ileon	chr14:54995896-54997202	7.250712361599208	3.6563525129153027	1.449272860757113	2.522887588611293	0.011639560204212128	0.09883243755735083
